"","Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Gruppe_1","Gruppe_2","Gruppe_3","Gruppe_4","Gruppe_5","Gruppe_6"
"2380","28.11.2014",6,1.625,16,10,NA,125.7702653,304.3006537,136.2721465,71.43840747,247.7520746,NA
"2381","28.11.2015",2,6.125,11,61,NA,107.1798112,403.083011,80.87180883,52.67663287,254.0206996,NA
"2382","28.11.2016",1,2.875,11,NA,NA,112.6587656,250.1968547,93.45311348,88.88362144,195.6989571,NA
"2383","28.11.2017",7,5.4875,12,61,NA,82.64500515,182.668977,95.62883531,95.88557865,183.8127959,NA
"2384","28.11.2018",3,1.5,10,5,NA,114.4660328,232.6442463,103.9345442,78.13667934,207.0913909,NA
"2385","28.12.2013",7,7.0625,9,21,NA,NA,NA,NA,NA,NA,NA
"2386","28.12.2014",1,-0.5,7,0,NA,65.50117654,623.5380326,165.516328,219.5238141,226.105265,NA
"2387","28.12.2015",8,4.75,11,NA,NA,127.3852249,380.7981375,165.711268,177.333348,249.8314888,NA
"2388","28.12.2016",4,7.125,12,0,NA,92.60539548,369.8913767,137.5419749,82.05472939,250.057179,NA
"2389","28.12.2017",4,4.0875,11,61,NA,108.2093339,389.2875962,105.1387555,97.90602567,266.2903268,NA
"2390","28.12.2018",7,7.3125,11,61,NA,151.4116267,424.3561955,172.4673737,80.81487823,281.8763834,NA
"2391","29.01.2012",7,-3.1625,8,71,NA,NA,NA,NA,NA,NA,NA
"2392","29.01.2014",7,-5.05,13,77,NA,75.1156294,230.3059343,68.17854837,174.5570544,217.4952259,50.54437553
"2393","29.01.2015",7,1.5,12,75,NA,129.9325306,276.5489413,130.8686697,41.72560994,298.8732278,NA
"2394","29.01.2016",7,8.125,17,61,NA,91.00828566,267.4548755,77.26742367,82.31192124,195.5744125,NA
"2395","29.01.2017",7,4.75,8,61,NA,30.38652913,379.0729624,137.2108662,70.84957229,221.0196293,NA
"2396","29.01.2018",7,7.55,21,63,NA,109.7442992,194.7902954,82.91257508,69.78894165,193.5492135,NA
"2397","29.01.2019",6,1.575,7,68,NA,90.97055348,248.6355857,74.19350399,63.27442663,298.1194858,NA
"2398","29.02.2012",8,7.775,10,47,NA,NA,NA,NA,NA,NA,NA
"2399","29.02.2016",7,2.125,10,0,NA,100.7346923,213.5740734,85.46709392,58.49088966,191.6650151,NA
"2400","29.03.2012",6,8.9875,19,21,NA,NA,NA,NA,NA,NA,NA
"2401","29.03.2014",3,9.375,8,10,NA,201.442576,600.6363303,197.333675,55.45087242,422.2934481,112.9381762
"2402","29.03.2015",7,8.25,12,61,NA,56.88907383,489.8466096,140.025113,61.31518694,307.8801438,NA
"2403","29.03.2016",6,10,13,21,NA,119.2001953,384.3124394,102.2217346,52.98529181,230.5741622,NA
"2404","29.03.2017",8,10,13,21,NA,141.002747,283.9010621,115.3815514,70.57177359,193.8304074,NA
"2405","29.03.2018",7,0.9,8,71,NA,369.6278902,405.9472763,266.2013045,27.43372586,330.6128592,NA
"2406","29.03.2019",5,12.1125,11,21,NA,133.4366301,316.3744639,154.269681,100.0412477,356.5274567,NA
"2407","29.04.2012",7,11.4625,23,NA,NA,NA,NA,NA,NA,NA,NA
"2408","29.04.2014",0,18.0875,8,0,NA,145.3823733,426.6340454,152.0255026,94.57376404,287.3612433,43.51630804
"2409","29.04.2015",5,12.625,12,NA,NA,135.7507395,335.6997326,129.5525754,55.55027056,250.9276654,NA
"2410","29.04.2016",6,9.75,13,61,NA,141.9711403,303.7369234,82.94194919,157.8760502,293.0744768,NA
"2411","29.04.2017",4,7.125,9,61,NA,123.2771015,398.4643006,142.6686657,93.3756723,265.6521304,NA
"2412","29.04.2018",7,8.875,9,21,NA,112.634849,426.4479051,179.1394543,49.88404926,404.9645393,NA
"2413","29.04.2019",3,13.6125,12,10,NA,161.765055,329.3885127,156.5765694,NA,250.1264229,NA
"2414","29.05.2012",4,15.35,12,NA,NA,NA,NA,NA,NA,NA,NA
"2415","29.05.2013",7,13.6625,14,61,NA,NA,NA,NA,NA,NA,NA
"2416","29.05.2014",4,12.7,14,NA,NA,85.87984842,670.0641741,254.2950741,58.75893601,429.2564489,75.08262102
"2417","29.05.2015",6,14.625,8,61,NA,132.4256414,365.0879053,131.0508008,70.30724622,250.7642883,NA
"2418","29.05.2016",6,17,13,21,NA,62.50132704,536.3947785,201.9497526,67.2432132,277.8968647,NA
"2419","29.05.2017",5,18.75,7,0,NA,138.9606808,353.2094762,143.8700055,69.86681128,218.3400984,NA
"2420","29.05.2018",0,23.4625,14,5,NA,106.4716848,362.1978799,158.65132,91.59627424,245.4683182,NA
"2421","29.05.2019",3,13.3625,8,0,NA,190.8501205,410.8421969,150.2357935,NA,261.4029638,NA
"2422","29.06.2012",6,22.75,8,95,NA,NA,NA,NA,NA,NA,NA
"2423","29.06.2013",6,14.8375,16,61,1,NA,NA,NA,NA,NA,NA
"2424","29.06.2014",7,17.3125,8,61,1,99.02482495,770.7006996,288.9607766,63.93966023,316.4834782,NA
"2425","29.06.2015",3,21.5,12,NA,NA,167.2702045,455.6232428,194.136671,107.2412835,304.8004009,NA
"2426","29.06.2016",5,18.75,9,21,NA,115.2260447,370.9905058,138.0862257,63.134417,243.9672275,NA
"2427","29.06.2017",7,17.875,8,61,NA,126.3236351,359.2674679,155.2219029,121.0553527,275.5707229,NA
"2428","29.06.2018",0,21.85,15,5,NA,124.3804054,359.4961985,181.4307059,67.98169219,301.3336215,NA
"2429","29.06.2019",0,24.0375,8,0,1,NA,NA,NA,NA,NA,NA
"2430","29.07.2012",7,16.0375,8,61,NA,NA,NA,NA,NA,NA,NA
"2431","29.07.2013",1,22.7875,10,NA,NA,183.5641644,672.5021452,356.0334347,69.70536042,368.9510291,111.0685128
"2432","29.07.2014",0,25.35,10,NA,NA,144.4550512,613.2068002,287.8947886,153.5731689,324.4275544,NA
"2433","29.07.2015",5,14.875,12,61,NA,158.8192158,579.2959223,249.3523469,112.7276348,392.9889554,NA
"2434","29.07.2016",6,21,10,65,NA,177.6701848,585.7373753,313.0511277,64.87478042,306.1762626,NA
"2435","29.07.2017",5,19.625,11,61,NA,202.4318961,557.0572004,367.8861603,90.63799302,260.119811,NA
"2436","29.07.2018",0,24.55,6,NA,NA,129.8019915,721.8224471,433.8206969,73.82449403,335.8235573,NA
"2437","29.07.2019",6,25.25,7,61,NA,NA,NA,NA,NA,NA,NA
"2438","29.08.2012",4,20.6625,8,3,NA,NA,NA,NA,NA,NA,NA
"2439","29.08.2013",3,20.2125,11,NA,NA,178.1780238,386.3902677,198.7764073,79.67169529,396.4546128,109.8276627
"2440","29.08.2014",5,19.125,12,63,NA,119.0015078,523.6972813,256.7801283,64.13471901,287.276594,NA
"2441","29.08.2015",4,20.125,6,NA,NA,126.1406488,564.0484192,260.1949026,65.76914675,293.4597451,NA
"2442","29.08.2016",3,18.5,15,21,NA,117.0935422,375.0617121,136.2965752,59.06577095,250.8001462,NA
"2443","29.08.2017",0,24.6,9,NA,NA,140.1148334,394.1952267,178.1685593,71.9549799,298.7118385,NA
"2444","29.08.2018",0,22.7,12,0,NA,159.8928972,346.1038044,187.378612,127.1929777,322.8384039,NA
"2445","29.09.2012",5,13.2625,16,25,NA,NA,NA,NA,NA,NA,NA
"2446","29.09.2013",3,14.175,12,NA,NA,68.6316897,503.1551995,194.9861114,70.20082262,304.830464,35.07372872
"2447","29.09.2014",6,18.125,6,NA,NA,146.6407792,383.1895488,159.6111101,81.68376719,299.9163022,NA
"2448","29.09.2015",2,15.625,9,0,NA,107.1724994,331.7275988,113.5475619,67.98608978,243.8853104,NA
"2449","29.09.2016",7,17.375,13,61,NA,106.899462,304.6393931,113.0541461,68.24740239,209.3236402,NA
"2450","29.09.2017",2,19.1,6,10,NA,112.98522,294.8995308,113.0252549,70.17072529,183.336062,NA
"2451","29.09.2018",6,13.1,10,61,NA,184.4649721,498.5418824,206.465748,75.23201852,306.1123478,NA
"2452","29.10.2012",8,3.625,14,61,NA,NA,NA,NA,NA,NA,NA
"2453","29.10.2013",7,10.775,17,63,NA,112.2858939,343.3825546,140.4857388,67.2858928,194.0503589,148.2023921
"2454","29.10.2014",7,8.375,7,20,NA,103.5695543,411.2133054,209.3239974,81.86890546,300.1086407,NA
"2455","29.10.2015",2,10.5,4,10,NA,149.4686347,306.4279207,138.8760544,50.45699703,253.4725538,NA
"2456","29.10.2016",4,11.375,16,20,NA,151.4131029,302.1261633,110.5980124,56.71516758,233.4692529,NA
"2457","29.10.2017",2,9.9,20,21,NA,66.14299556,448.5142199,181.6829338,73.76349259,288.8832043,NA
"2458","29.10.2018",7,7.3625,17,21,NA,98.87012434,237.1031224,115.3480514,58.48406443,252.9887871,NA
"2459","29.11.2012",7,3.4625,14,61,NA,NA,NA,NA,NA,NA,NA
"2460","29.11.2013",8,5.9875,11,63,NA,104.9664634,270.6049867,98.13539835,66.14961914,198.6437627,95.82142842
"2461","29.11.2014",8,1,10,5,NA,143.2762247,409.3295505,180.2030868,64.16386291,302.0432168,NA
"2462","29.11.2015",7,8.25,15,63,NA,58.32021958,481.3337737,114.0861418,48.1736557,286.5598244,NA
"2463","29.11.2016",3,3,9,10,NA,103.8700828,267.0353767,89.30403917,67.85616086,199.6338633,NA
"2464","29.11.2017",7,4.225,6,61,NA,70.89335909,222.2186383,91.71892431,62.99498586,187.8078869,NA
"2465","29.11.2018",7,3.3,10,61,NA,192.4014291,246.025752,78.73105881,67.08100276,214.0862167,NA
"2466","29.12.2013",7,5.7125,9,63,NA,131.267289,510.01507,186.1448738,78.64907224,292.5172663,69.40001326
"2467","29.12.2014",5,0.75,10,0,NA,159.3531749,458.0338614,195.1878284,136.0494423,303.6727633,NA
"2468","29.12.2015",7,5.125,11,NA,NA,125.9895477,410.8053843,162.9485394,146.1460216,220.2567839,NA
"2469","29.12.2016",3,3.75,11,10,NA,281.8090358,412.3456924,128.1927866,72.25933508,229.505612,NA
"2470","29.12.2017",5,2.8125,11,61,NA,120.6811938,433.432993,179.5942351,55.50267141,285.850859,NA
"2471","29.12.2018",8,7.675,10,61,NA,154.7633425,500.0848077,213.3281061,92.33185281,423.9625565,NA
"2472","30.01.2012",3,-2.275,12,NA,NA,NA,NA,NA,NA,NA,NA
"2473","30.01.2014",7,-4.4875,8,77,NA,140.7941942,268.1872993,79.58369682,198.39494,264.2565853,94.93657723
"2474","30.01.2015",7,1.125,6,NA,NA,100.7542153,315.018938,159.0933458,81.46930122,301.2113809,NA
"2475","30.01.2016",7,6.625,17,65,NA,90.16859968,329.9649974,101.154896,106.4494715,239.0786629,NA
"2476","30.01.2017",7,2.625,13,61,NA,95.59005214,239.8437272,87.2926021,58.58516631,236.0063779,NA
"2477","30.01.2018",4,5.7375,15,10,NA,117.0526466,238.5438438,99.03500247,84.0343117,209.7025445,NA
"2478","30.01.2019",5,1.6,10,NA,NA,118.1265074,237.1676357,103.3240718,72.35557466,297.2166596,NA
"2479","30.03.2012",3,9.9625,18,1,NA,NA,NA,NA,NA,NA,NA
"2480","30.03.2014",0,11.2625,8,28,NA,77.07187295,541.041022,158.4017539,85.70528524,322.4507822,73.50445348
"2481","30.03.2015",6,6.5,29,61,NA,110.2885158,351.7154844,101.6850388,81.37055295,260.7747624,NA
"2482","30.03.2016",5,8.5,15,61,NA,60.51260249,337.6231396,117.8816643,52.24209523,241.9663494,NA
"2483","30.03.2017",7,16,12,61,NA,151.5390227,258.3525304,115.0630145,55.05510171,167.7799129,NA
"2484","30.03.2018",1,3.225,13,5,NA,NA,NA,NA,NA,NA,NA
"2485","30.03.2019",1,15.5,11,5,NA,153.8445723,541.306054,251.5800117,110.8201317,309.8610644,NA
"2486","30.04.2012",3,16.2375,8,NA,NA,NA,NA,NA,NA,NA,NA
"2487","30.04.2013",3,11.116666,15,0,NA,NA,NA,NA,NA,NA,NA
"2488","30.04.2014",3,18,8,NA,NA,168.4475834,440.7827839,154.4346452,48.21082854,324.6925367,34.38089082
"2489","30.04.2015",6,11.375,10,61,NA,185.5474659,382.494806,116.0091634,94.74262278,303.3466204,NA
"2490","30.04.2016",8,8,7,61,NA,133.9342649,358.8028535,134.0272862,80.43463901,334.4651176,NA
"2491","30.04.2017",1,11.875,12,0,NA,60.24500216,562.9166465,263.0749632,79.9477044,376.406197,NA
"2492","30.04.2018",7,11.55,10,95,NA,152.2804724,426.9183979,127.9194482,68.61942711,349.2225305,NA
"2493","30.04.2019",6,17.65,11,0,NA,201.9649876,449.2633234,170.8679793,NA,362.9373231,NA
"2494","30.05.2012",6,12.9375,14,NA,NA,NA,NA,NA,NA,NA,NA
"2495","30.05.2013",4,16.125,11,21,NA,NA,NA,NA,NA,NA,NA
"2496","30.05.2014",0,17.9625,13,NA,NA,187.2390064,543.7342821,264.0365888,88.18597441,388.3183791,56.74013349
"2497","30.05.2015",4,11.625,15,61,NA,120.2955693,456.7343407,177.8831818,77.16980838,278.9503887,NA
"2498","30.05.2016",4,20.25,17,0,NA,134.5788078,352.2005371,107.1950335,65.99967191,195.1459759,NA
"2499","30.05.2017",6,20.5,14,5,NA,112.7624339,317.0867648,99.52882548,86.3168022,256.9220589,NA
"2500","30.05.2018",1,23.1875,11,17,NA,112.2414079,311.095499,160.3217968,82.37180633,259.9601335,NA
"2501","30.05.2019",7,14.0125,9,61,NA,85.14592979,577.0076831,278.0944579,NA,358.5310717,NA
"2502","30.06.2012",5,23.1375,10,NA,NA,NA,NA,NA,NA,NA,NA
"2503","30.06.2013",7,14.0125,15,63,1,NA,NA,NA,NA,NA,NA
"2504","30.06.2014",3,18.3375,12,NA,NA,171.8730658,465.3702512,199.5167342,113.3429614,265.3982772,NA
"2505","30.06.2015",3,20.25,9,NA,NA,148.6052253,456.6886936,208.082578,146.7102882,289.2983779,NA
"2506","30.06.2016",7,18.25,9,61,NA,165.845035,402.0240535,136.6403735,69.40767431,311.5376193,NA
"2507","30.06.2017",7,14.875,11,63,NA,118.6562678,332.5003232,126.1292369,111.1278102,276.906279,NA
"2508","30.06.2018",0,21.2375,10,5,NA,162.6190636,535.3321212,236.6637869,105.0073102,372.5720228,NA
"2509","30.06.2019",0,27.3375,19,5,1,NA,NA,NA,NA,NA,NA
"2510","30.07.2012",6,15.1875,10,95,NA,NA,NA,NA,NA,NA,NA
"2511","30.07.2013",5,21.075,13,21,NA,132.1116401,690.1177571,354.5317751,83.10941163,424.086157,60.84869789
"2512","30.07.2014",6,22.925,12,NA,NA,137.8683698,621.0134637,322.8758811,86.6579212,315.9848264,NA
"2513","30.07.2015",7,14,16,61,NA,146.4843827,565.5273079,242.6604991,75.44217229,320.1417756,NA
"2514","30.07.2016",4,19.625,10,65,NA,166.6014269,654.881851,396.9780022,83.68294505,271.1441119,NA
"2515","30.07.2017",5,24,11,61,NA,65.45327946,605.8050991,322.2501563,87.45655665,294.3037594,NA
"2516","30.07.2018",6,27.7875,10,21,NA,148.5413398,616.3585621,348.7703463,114.250645,324.9653478,NA
"2517","30.07.2019",7,20.7375,8,61,NA,NA,NA,NA,NA,NA,NA
"2518","30.08.2012",7,19.2375,6,NA,NA,NA,NA,NA,NA,NA,NA
"2519","30.08.2013",6,19.7875,8,5,NA,133.1508285,492.1412652,184.2523348,65.01281972,343.3456866,61.36878209
"2520","30.08.2014",7,17.75,9,61,NA,162.8150449,663.3583297,295.5553308,78.54825353,308.2073851,NA
"2521","30.08.2015",5,19.375,10,21,NA,106.2774938,539.736641,241.2795469,65.40084045,317.8570544,NA
"2522","30.08.2016",2,20.25,12,NA,NA,146.2362495,363.2358877,160.3363218,94.88257701,273.453181,NA
"2523","30.08.2017",6,20,11,61,NA,117.7058147,327.159789,146.9474973,141.5706749,253.8399809,NA
"2524","30.08.2018",7,15.4625,13,63,NA,159.2742403,370.6148025,184.3311007,73.92625047,341.947788,NA
"2525","30.09.2012",4,13.875,14,25,NA,NA,NA,NA,NA,NA,NA
"2526","30.09.2013",1,12.825,14,NA,NA,156.502436,360.8271061,141.9928653,73.2079832,331.1543569,52.37183628
"2527","30.09.2014",7,16.5,5,61,NA,125.3170106,419.2954094,171.7088641,55.90600095,297.2087658,NA
"2528","30.09.2015",0,15.375,6,0,NA,115.1682508,314.1438538,112.4333513,59.60833916,237.2207727,NA
"2529","30.09.2016",6,14,11,61,NA,126.3668002,292.0541547,129.2692601,62.57753423,193.213491,NA
"2530","30.09.2017",7,15.1125,6,61,NA,161.7712613,462.2193875,199.1683079,70.63351744,252.7716742,NA
"2531","30.09.2018",5,13.9625,12,21,NA,44.48656214,466.7511749,218.0273479,87.44114026,284.7298531,NA
"2532","30.10.2012",4,7.0625,8,25,NA,NA,NA,NA,NA,NA,NA
"2533","30.10.2013",6,10.4375,10,61,NA,121.506077,315.5218198,130.0664092,65.31541821,295.2668933,113.8645016
"2534","30.10.2014",2,10.625,5,10,NA,122.1821676,451.6176649,205.5843712,72.03480652,312.4935309,NA
"2535","30.10.2015",7,11.375,5,10,NA,105.5095515,337.0996201,114.7254057,49.84313568,266.4706968,NA
"2536","30.10.2016",4,11,9,5,NA,68.38275884,473.2839978,141.9010757,84.35985887,189.6845812,NA
"2537","30.10.2017",NA,8.1,11,NA,NA,203.7616209,485.1199953,167.7229255,78.87239164,349.5521266,NA
"2538","30.10.2018",7,10.6375,11,20,NA,117.7524418,301.49026,120.0262123,45.43613048,254.7027915,NA
"2539","30.11.2012",2,0.725,10,NA,NA,NA,NA,NA,NA,NA,NA
"2540","30.11.2013",7,5.525,10,20,NA,104.0900387,364.5583962,113.5595361,60.8077382,184.6705593,121.676035
"2541","30.11.2014",8,0,11,10,NA,70.52381913,663.600383,209.3572178,122.9705508,363.2203715,NA
"2542","30.11.2015",5,5.75,18,61,NA,116.1545761,288.1236445,97.35310243,58.54752564,192.3419554,NA
"2543","30.11.2016",7,6.25,12,61,NA,128.4565466,269.2848755,85.43121698,83.41632431,156.2436294,NA
"2544","30.11.2017",7,2.8125,4,10,NA,151.8510674,216.7843033,90.99056832,76.07229035,215.347995,NA
"2545","30.11.2018",5,7.8375,8,NA,NA,140.7270387,274.6214426,134.9998422,78.2449105,258.1498939,NA
"2546","30.12.2013",4,4.75,11,10,NA,126.5898446,494.7824207,187.9390168,57.52142122,454.3766842,25.29051331
"2547","30.12.2014",7,5.25,9,21,NA,171.9003647,581.7409672,204.8438875,256.5357019,430.3369768,NA
"2548","30.12.2015",8,5.25,9,0,NA,143.7022835,534.7959146,198.5315382,153.3946234,364.2566696,NA
"2549","30.12.2016",4,1.75,10,10,NA,130.7436785,488.2545998,131.3556938,58.17233334,414.9320114,NA
"2550","30.12.2017",7,4.05,10,61,NA,162.1505126,492.4318581,151.5717837,65.97736938,444.3325214,NA
"2551","30.12.2018",2,6.675,16,NA,NA,43.12136551,516.2232388,237.2716857,94.10400586,400.6899044,NA
"2552","31.01.2012",1,-2.375,18,NA,NA,NA,NA,NA,NA,NA,NA
"2553","31.01.2014",8,-3.6875,7,10,NA,133.303479,286.654899,100.0118179,286.0016356,269.4943649,69.14239516
"2554","31.01.2015",7,-2.375,7,49,NA,129.0394213,433.1838845,168.0311575,56.4990826,442.2944465,NA
"2555","31.01.2016",6,4.125,13,61,NA,52.05020974,382.1235337,116.0367897,75.40921152,266.1199251,NA
"2556","31.01.2017",7,3.125,15,10,NA,92.89946368,221.3308575,97.60097048,93.77581825,213.4031394,NA
"2557","31.01.2018",7,6.3,15,61,NA,105.8124234,208.5062526,79.21630426,85.73361911,215.6634624,NA
"2558","31.01.2019",7,1.4,7,20,NA,154.0034174,259.8444744,122.7739763,80.50777661,333.9202896,NA
"2559","31.03.2012",4,6.1125,19,61,NA,NA,NA,NA,NA,NA,NA
"2560","31.03.2014",7,7.4375,4,45,NA,165.7820836,340.5193599,122.1580564,80.98773292,284.9165612,79.60040756
"2561","31.03.2015",7,6.375,35,61,NA,101.6204229,339.7138836,79.35770183,80.69154393,249.1698495,NA
"2562","31.03.2016",4,9,13,21,NA,98.74971255,368.8527511,126.1278183,75.97193589,239.6358647,NA
"2563","31.03.2017",0,19.75,7,NA,NA,195.1052756,335.7909607,157.4819988,178.507312,180.4825616,NA
"2564","31.03.2018",7,2.225,17,NA,NA,416.7887644,558.6294023,320.9347406,52.1670177,270.2695271,NA
"2565","31.03.2019",0,7.6625,13,5,NA,74.82126584,525.4277469,299.7839992,108.8392648,298.4056807,NA
"2566","31.05.2012",7,13.2625,10,61,NA,NA,NA,NA,NA,NA,NA
"2567","31.05.2013",3,17.65,12,NA,NA,NA,NA,NA,NA,NA,NA
"2568","31.05.2014",3,15.9125,15,NA,NA,171.3475248,616.2459155,292.1415937,53.18008325,382.0444054,130.2098904
"2569","31.05.2015",7,14.5,10,61,NA,53.2747806,457.5282592,167.8240766,54.51006264,227.6262445,NA
"2570","31.05.2016",1,20.625,13,0,NA,98.91164625,336.9676088,75.12253953,115.4118201,240.708336,NA
"2571","31.05.2017",5,15.5,18,5,NA,128.0750868,312.9847523,137.5963141,90.77082207,250.9034816,NA
"2572","31.05.2018",0,21.8875,14,5,NA,111.2669171,365.9928564,146.5493499,78.44325576,270.0548244,NA
"2573","31.05.2019",7,18.85,14,NA,NA,215.454052,531.4180721,238.7030433,NA,290.409849,NA
"2574","31.07.2012",5,17.1625,12,NA,NA,NA,NA,NA,NA,NA,NA
"2575","31.07.2013",5,20.275,16,65,NA,144.7454318,667.8422243,321.0759206,96.77209581,426.985804,90.70616381
"2576","31.07.2014",3,22.4375,12,21,NA,174.3337098,600.5013589,309.0793433,64.73008099,342.6821039,NA
"2577","31.07.2015",7,15.875,15,NA,NA,161.0925651,642.0863235,283.0484171,87.54254702,337.0991377,NA
"2578","31.07.2016",7,17.375,6,61,NA,91.36051211,705.2706311,352.7211783,77.091226,339.5367266,NA
"2579","31.07.2017",2,22.75,9,NA,NA,162.4253334,548.1024472,294.7218012,124.437971,222.6842559,NA
"2580","31.07.2018",5,31.2875,11,NA,NA,123.0756818,586.0816659,285.8726155,89.42079764,261.3413129,NA
"2581","31.07.2019",6,20.45,7,61,NA,NA,NA,NA,NA,NA,NA
"2582","31.08.2012",3,17.2875,14,NA,NA,NA,NA,NA,NA,NA,NA
"2583","31.08.2013",5,18.35,16,21,NA,130.8213149,581.4905378,265.4108076,115.8689513,344.0966189,34.5569447
"2584","31.08.2014",7,16.375,8,21,NA,136.9941994,636.4856471,253.8001845,97.32621954,399.571169,NA
"2585","31.08.2015",3,21.875,8,65,NA,161.4507185,393.6174214,189.2811473,93.6685371,196.3105563,NA
"2586","31.08.2016",0,23.125,6,NA,NA,133.3330374,365.2143937,163.4967031,117.0269028,269.0800657,NA
"2587","31.08.2017",7,14.8875,11,61,NA,110.4842496,340.9303372,157.2315509,75.43407945,240.0556695,NA
"2588","31.08.2018",4,18.725,11,0,NA,162.5117692,418.9815699,176.8421105,80.06328287,345.6993951,NA
"2589","31.10.2012",6,7.95,10,10,NA,NA,NA,NA,NA,NA,NA
"2590","31.10.2013",5,11.1625,13,21,NA,133.7235413,297.2511418,131.8880042,63.02324727,242.1528597,60.99348063
"2591","31.10.2014",8,12.875,5,10,NA,132.4862793,404.5798722,278.5753108,141.9889898,303.6629313,NA
"2592","31.10.2015",1,11.75,9,10,NA,115.5090195,377.8016739,136.923512,75.83269656,292.7751212,NA
"2593","31.10.2016",7,12.125,6,61,NA,116.8600318,326.8769817,116.9579392,95.06649535,206.8019355,NA
"2594","31.10.2017",NA,8.925,7,NA,NA,NA,NA,NA,NA,NA,NA
"2595","31.10.2018",5,9.9,10,0,NA,NA,NA,NA,NA,NA,NA
"2596","31.12.2013",4,5.0375,7,NA,NA,211.3908385,586.1313097,192.1987166,61.46603772,1625.690601,38.73948366
"2597","31.12.2014",6,7.375,11,61,NA,253.255021,643.3777801,162.6229767,121.9632185,1879.461831,NA
"2598","31.12.2015",7,2,10,61,NA,249.0378096,643.6747029,208.6604917,152.7875103,1869.937723,NA
"2599","31.12.2016",7,4.875,13,28,NA,288.8431057,569.6145871,158.2393028,68.02794234,1705.144205,NA
"2600","31.12.2017",7,8.25,16,63,NA,162.986018,558.7048488,179.5084068,89.88071406,1432.422347,NA
"2601","31.12.2018",7,7.3875,13,45,NA,263.5919293,618.3179669,254.5286345,177.513975,1668.124419,NA
"2602","04.04.2019",NA,NA,NA,NA,NA,140.2592285,313.9997595,118.2388962,109.2645525,260.6002035,NA
"2603","04.10.2017",NA,NA,NA,NA,NA,125.9918076,346.1679791,134.834527,48.01431382,222.9323287,NA
"2604","05.10.2017",NA,NA,NA,NA,NA,146.0818844,363.881686,116.2854117,77.53278366,157.7129412,NA
"2605","08.09.2018",NA,NA,NA,NA,NA,128.6661299,548.8184743,236.0687026,100.1717104,333.7212169,NA
"2606","09.09.2018",NA,NA,NA,NA,NA,58.03270974,478.4811597,259.8899747,74.38593821,328.553688,NA
"2607","11.12.2016",NA,NA,NA,NA,NA,58.52890542,486.6850955,176.3903873,78.74021863,263.596299,NA
"2608","13.10.2018",NA,NA,NA,NA,NA,164.6149385,448.8182373,234.9698336,88.27486903,309.3492555,NA
"2609","14.10.2018",NA,NA,NA,NA,NA,101.3423424,531.2368585,298.609993,65.12781113,324.5694682,NA
"2610","15.09.2018",NA,NA,NA,NA,NA,159.5561318,488.6490752,261.1175402,59.37024615,331.7171018,NA
"2611","16.09.2018",NA,NA,NA,NA,NA,87.63765151,460.5734162,253.0424524,113.468455,330.7626261,NA
"2612","17.09.2018",NA,NA,NA,NA,NA,169.6727569,386.5430239,164.0278674,42.9673198,324.0430357,NA
"2613","18.09.2018",NA,NA,NA,NA,NA,164.215439,347.8293992,163.8523084,92.58368499,268.9257216,NA
"2614","19.09.2018",NA,NA,NA,NA,NA,125.0254188,338.7449682,118.3818875,92.59080723,243.8963984,NA
"2615","20.09.2018",NA,NA,NA,NA,NA,179.5937337,395.5320636,140.3587231,55.99404966,367.9423972,NA
"2616","20.10.2018",NA,NA,NA,NA,NA,148.9328857,502.1808311,222.5500966,57.80080558,334.0044312,NA
"2617","21.10.2018",NA,NA,NA,NA,NA,66.60593995,518.1181708,198.9631929,67.57503012,229.4816288,NA
